Pub Date,Headline,Snippet,Lead Paragraph,abstract,Source,Web URL
2018-03-19T12:18:31+0000,Europe’s Planned Digital Tax Heightens Tensions With U.S.,"A European Union plan would hit Silicon Valley’s technology giants especially hard, further straining relations with the United States over taxes and trade.","WASHINGTON — A global attempt to prevent large, multinational companies from shifting their profits to lower-tax jurisdictions is setting off a fight between the United States and Europe, as policymakers on both sides of the Atlantic spar over efforts to impose new taxes on foreign firms.","A European Union plan would hit Silicon Valley’s technology giants especially hard, further straining relations with the United States over taxes and trade.",The New York Times,https://www.nytimes.com/2018/03/19/us/politics/europe-digital-tax-trade.html
2018-03-20T13:00:06+0000,Connecting Hardware to an iPad,"Apple’s tablet has a headphone jack and a Lightning port to plug in external devices, but you can also pair gadgets and sling files wirelessly.","Q. Is it possible to use external devices with an iPad Pro, particularly for file storage?","Apple’s tablet has a headphone jack and a Lightning port to plug in external devices, but you can also pair gadgets and sling files wirelessly.",The New York Times,https://www.nytimes.com/2018/03/20/technology/personaltech/ipad-connect-hardware.html
2018-03-12T18:04:28+0000,Hard Cider With a Miso Pedigree,Diner Brew Company’s Bisou Miso is a delicate cider fermented with miso.,"The brewer Chris Sheldon initially dismissed his roommate’s suggestion to brew apple cider with miso, an idea hatched over a meal of delivery sushi. But Mr. Sheldon left a marketing job to start his upstate cidery, Diner Brew Company in Mount Vernon, N.Y. so an odd ingredient was just one more challenge. The result is a surprisingly delicate cider that straddles sweet and savory, with a dry, floral streak of baking apples and a faintly saline undercurrent of white miso and umami: Diner Brew Company Bisou Miso, $9 at the Natural Wine Company, 211 North 11th Street (Roebling Street), Brooklyn, 646-397-9463, naturalwine.com. ORR SHTUHL",Diner Brew Company’s Bisou Miso is a delicate cider fermented with miso.,The New York Times,https://www.nytimes.com/2018/03/12/dining/hard-cider-miso-diner-brew-company.html
2018-03-19T10:08:07+0000,Listen to ‘The Daily’: Trump and the F.B.I.,"President Trump called the firing of Andrew G. McCabe, the deputy F.B.I. director, a “great day for democracy.” Mr. McCabe said his dismissal was for political reasons.",Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,"President Trump called the firing of Andrew G. McCabe, the deputy F.B.I. director, a “great day for democracy.” Mr. McCabe said his dismissal was for political reasons.",The New York Times,https://www.nytimes.com/2018/03/19/podcasts/the-daily/trump-fbi-andrew-mccabe.html
2018-03-12T10:33:24+0000,Listen to ‘The Daily’: House Arrest in Venezuela,"With the country in crisis, its most vocal opposition leader, Leopoldo López, is under house arrest, unable to act. What happens if he does?",Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,"With the country in crisis, its most vocal opposition leader, Leopoldo López, is under house arrest, unable to act. What happens if he does?",The New York Times,https://www.nytimes.com/2018/03/12/podcasts/the-daily/venezuela-leopoldo-lopez.html
2018-03-13T10:10:48+0000,Listen to ‘The Daily’: Refusing to Stay Silent,"Venezuela placed the opposition leader Leopoldo López under house arrest, hoping to keep him quiet. But he continues to speak out. Here’s Part 2 of his story.",Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,"Venezuela placed the opposition leader Leopoldo López under house arrest, hoping to keep him quiet. But he continues to speak out. Here’s Part 2 of his story.",The New York Times,https://www.nytimes.com/2018/03/13/podcasts/the-daily/leopoldo-lopez-venezuela.html
2018-03-15T09:58:43+0000,Listen to ‘The Daily’: ‘The Gunshine State’,"Florida is a friendly place for gun owners, and the N.R.A. and lawmakers have often blocked proposed restrictions. What changed after the Parkland shooting?",Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,"Florida is a friendly place for gun owners, and the N.R.A. and lawmakers have often blocked proposed restrictions. What changed after the Parkland shooting?",The New York Times,https://www.nytimes.com/2018/03/15/podcasts/the-daily/florida-gun-control.html
2018-03-20T09:51:12+0000,Listen to ‘The Daily’: Putin’s Grip on Russia,"President Vladimir V. Putin has won a fourth term, backed by more than three-quarters of voters. How is the most powerful man in Russia staying that way?",Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,"President Vladimir V. Putin has won a fourth term, backed by more than three-quarters of voters. How is the most powerful man in Russia staying that way?",The New York Times,https://www.nytimes.com/2018/03/20/podcasts/the-daily/putin-russia-election.html
2018-03-22T22:00:01+0000,Tapping Apples,Sounds from a trip to the supermarket.,Dear Diary:,Sounds from a trip to the supermarket.,The New York Times,https://www.nytimes.com/2018/03/22/nyregion/metropolitan-diary-tapping-apples.html
2018-03-27T18:13:47+0000,Apple Unveils New iPad to Catch Google in the Classroom,Apple hopes a new $299 iPad for schools and other new software tools will help it catch Google in the hunt for students’ attention.,"CHICAGO — Apple unveiled a new iPad aimed at classrooms and other education tools on Tuesday, in a bid to catch up to Google for students’ attention — and win more school districts’ dollars.",Apple hopes a new $299 iPad for schools and other new software tools will help it catch Google in the hunt for students’ attention.,The New York Times,https://www.nytimes.com/2018/03/27/technology/apple-classroom-ipad-google.html
2018-03-25T22:00:02+0000,Apple Goes to Hollywood. Will Its Story Have a Happy Ending?,The company is making deals with Steven Spielberg and other big names. But can it avoid the fate of other tech giants who entered the entertainment business?,"Known for its bold designs and its big marketing campaigns, Apple relishes its status as a dominant force in the corporate world. So it was noteworthy when one of its executives, Eddy Cue, struck a note of humility during a discussion this month at the South by Southwest conference in Austin, Tex.",The company is making deals with Steven Spielberg and other big names. But can it avoid the fate of other tech giants who entered the entertainment business?,The New York Times,https://www.nytimes.com/2018/03/25/business/media/apple-hollywood-streaming.html
2018-03-26T01:00:06+0000,Apple Unveils Education Product and S.U.V.s Take the Stage at New York Auto Show,"Saudi officials to visit Wall Street this week, a report on Americans’ incomes and the New York auto show.",Here’s what to expect in the week ahead:,"Saudi officials to visit Wall Street this week, a report on Americans’ incomes and the New York auto show.",The New York Times,https://www.nytimes.com/2018/03/25/business/apple-education-new-york-auto-show.html
2018-03-30T09:00:08+0000,Silicon Valley Warms to Trump After a Chilly Start,"Even though Mr. Trump still takes potshots at Amazon, the industry’s relationship with the White House is shifting as tech companies find some common ground with the president.","SAN FRANCISCO — Two days after Donald J. Trump won the 2016 election, executives at Google consoled their employees in an all-staff meeting broadcast around the world.","Even though Mr. Trump still takes potshots at Amazon, the industry’s relationship with the White House is shifting as tech companies find some common ground with the president.",The New York Times,https://www.nytimes.com/2018/03/30/technology/silicon-valley-trump.html
2018-03-26T11:17:30+0000,Dow and S.&P. 500 Have Their Best Day in Nearly Three Years: DealBook Briefing,Stocks on Wall Street surged on signs of easing trade tensions.,Good Monday. Here’s what we’re watching:,Stocks on Wall Street surged on signs of easing trade tensions.,The New York Times,https://www.nytimes.com/2018/03/26/business/dealbook/facebook-tim-cook.html
